code,product_name,brands,categories,nova_group,nutriscore_grade,url
8901262110068,Sagar Skimmed Milk Powder,Amul,"Beverages and beverages preparations,Beverages,Dairies,Dried products,Milks,Dried products to be rehydrated,Dehydrated beverages,Skimmed milks,Milk powders,Skimmed milk powder",3,unknown,http://world-en.openfoodfacts.org/product/8901262110068/sagar-skimmed-milk-powder-amul
8901262260152,Slim 'n' Trim,Amul,"Dairies, Milks, en:dietary-supplements",1,b,http://world-en.openfoodfacts.org/product/8901262260152/slim-n-trim-amul
8901262261197,Slim 'n' Trim,Amul,"Dairies, Milks, Pasteurised milks, Whole milks, Whole pasteurised milks",1,b,http://world-en.openfoodfacts.org/product/8901262261197/slim-n-trim-amul
8901262070324,Sugar free dark chocolate,Amul,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Chocolates with sweeteners,Dark chocolates,Dark chocolates with sweeteners,Dark chocolate bar without sugar and with artificial sweeteners",4,d,http://world-en.openfoodfacts.org/product/8901262070324/sugar-free-dark-chocolate-amul
8901262174404,Sundae Gudbud,Amul,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams",4,d,http://world-en.openfoodfacts.org/product/8901262174404/sundae-gudbud-amul
8901262071109,Super Fruit,Amul,White chocolate bar with dried fruits,4,e,http://world-en.openfoodfacts.org/product/8901262071109/super-fruit-amul
8901262090469,T-Special Premium Dairy Whitener,Amul,"Dairies,Dairy-whitener,Dairy-w",3,e,http://world-en.openfoodfacts.org/product/8901262090469/t-special-premium-dairy-whitener-amul
8901262202244,Tadka Chhach Probiotic Buttermilk,Amul,"Dairies,Fermented foods,Fermented milk products,Buttermilks,Chaas",3,b,http://world-en.openfoodfacts.org/product/8901262202244/tadka-chhach-probiotic-buttermilk-amul
8901262071703,Twilight Tryst Single Origin Dark Chocolate,Amul,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar, en:chocolate-candies",4,e,http://world-en.openfoodfacts.org/product/8901262071703/twilight-tryst-single-origin-dark-chocolate-amul
8901262173490,Vanilla ice cream,Amul,Ice cream in a box,4,d,http://world-en.openfoodfacts.org/product/8901262173490/vanilla-ice-cream-amul
8901262110242,Whey Protein Lactose Free,Amul,Whey powder,4,c,http://world-en.openfoodfacts.org/product/8901262110242/whey-protein-lactose-free-amul
8901262180115,malai paneer fresh,Amul,"Dairies,Fermented foods,Fermented milk products,Cheeses,Paneer",3,c,http://world-en.openfoodfacts.org/product/8901262180115/malai-paneer-fresh-amul
8901262150378,slim 'n' trim Skimmed Milk,Amul,"Dairies,Milks",1,unknown,http://world-en.openfoodfacts.org/product/8901262150378/slim-n-trim-skimmed-milk-amul
8901063014411,Vita Marie Gold,Britannia,en:biscuits,4,d,http://world-en.openfoodfacts.org/product/8901063014411/britannia
8901063342934,100% Whole Wheat Sandwich Bread,Britannia,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Wholemeal breads, Wholemeal sliced breads",4,unknown,http://world-en.openfoodfacts.org/product/8901063342934/100-whole-wheat-sandwich-bread-britannia
8901063016880,50 50,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063016880/50-50-britannia
8901063017702,50 50 Gol Maal,Britannia,"Snacks,Sweet snacks,Confectioneries,Bars,Biscuits and cakes,Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063017702/50-50-gol-maal-britannia
8901063017719,50 50 Golmaal,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063017719/50-50-golmaal-britannia
8901063016873,50-50,Britannia,Biscuits,4,unknown,http://world-en.openfoodfacts.org/product/8901063016873/50-50-britannia
8901063017252,50-50,Britannia,,4,unknown,http://world-en.openfoodfacts.org/product/8901063017252/50-50-britannia
8901063017481,50-50 Maska Chaska,Britannia,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063017481/50-50-maska-chaska-britannia
8901063016606,50-50 sweet and salt,Britannia,,4,unknown,http://world-en.openfoodfacts.org/product/8901063016606/50-50-sweet-and-salt-britannia
8901063017795,5050 Golmaal,Britannia,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063017795/5050-golmaal-britannia
8901063032675,B. waffy choco,Britannia,,4,unknown,http://world-en.openfoodfacts.org/product/8901063032675/b-waffy-choco-britannia
8901063139374,BOURBON,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, en:chocolate-biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063139374/bourbon-britannia
8901063092501,BRITANN Good day 600 g,Britannia,"Snacks,Breakfasts,Sweet snacks,Biscuits and cakes,Biscuits,Dry biscuits,Breakfast biscuit",4,e,http://world-en.openfoodfacts.org/product/8901063092501/britann-good-day-600-g-britannia
